# format: STATE|ID|NAME|REMOTE|DESCRIPTION|INSTALLED_VER|AVAILABLE_VER|UPDATE
# STATE: I = installed, A = available
# UPDATE: 1 = update available, 0 = no
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|3.6|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.2|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.3|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.3-24.08|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.4|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.4-25.08|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.5|||0
A|org.godotengine.godot.BaseApp|godot base de aplicación|flathub|4.6|||0
A|org.goldcoinproject.goldcoin-qt|Goldcoin|flathub|Discover the Gold Standard of Digital Currency.||0.15.0|0
A|org.gottcode.Connectagram|Connectagram|flathub|Unscramble words placed in patterns||1.3.8|0
A|org.gottcode.CuteMaze|CuteMaze|flathub|Find targets in a maze||1.3.5|0
A|org.gottcode.FocusWriter|FocusWriter|flathub|Procesador de texto a pantalla completa||1.8.13|0
A|org.gottcode.Gottet|Gottet|flathub|Clear the board of falling blocks||1.2.6|0
A|org.gottcode.Hexalate|Hexalate|flathub|Gire los círculos para hacer coincidir los colores||1.2.5|0
A|org.gottcode.Kapow|Reloj de control Kapow|flathub|Realice un seguimiento del tiempo que invierte en proyectos||1.6.4|0
A|org.gottcode.NovProg|NovProg|flathub|Wordcount graphing program||3.2.5|0
A|org.gottcode.Peg-E|Peg-E|flathub|Salta sobre las fichas para eliminarlas||1.3.5|0
A|org.gottcode.Simsu|Simsu|flathub|Escriba números para resolver rompecabezas||1.4.6|0
A|org.gottcode.Tanglet|Tanglet|flathub|Variante de un jugador de Boggle||1.6.8|0
A|org.gottcode.Tetzle|Tetzle|flathub|Puzzle con piezas tetromino||3.0.3|0
A|org.gpodder.gpodder-adaptive|gPodder-adaptive|flathub|Media aggregator and podcast client for mobile and desktop alike||3.11.5+1|0
A|org.gpodder.gpodder|gPodder|flathub|Media aggregator and podcast client||3.11.5|0
A|org.gramps_project.Gramps|Gramps|flathub|Gestionar información genealógica, realizar investigación y análisis genealógico||6.0.6|0
A|org.greenfoot.Greenfoot|Greenfoot|flathub|Greenfoot||3.8.2|0
A|org.grisbi.Grisbi|Grisbi|flathub|Personal finances manager||3.0.3|0
A|org.groestlcoin.electrum-grs|Electrum-GRS|flathub|Lightweight Groestlcoin client||4.5.4|0
A|org.groestlcoin.groestlcoin-qt|Groestlcoin Core|flathub|Fully validating Groestlcoin peer-to-peer network node, wallet and GUI||29.0|0
A|org.gtaf.quran|Al Quran (Tafsir & By Word)|flathub|Study the Quran through Word by Word Analysis, Colored Tajweed, Tafsir & Audio||0.5.11|0
A|org.gtimelog.GTimeLog|Time Log|flathub|Unobtrusively keep track of your time||0.12.0|0
A|org.gtkhash.gtkhash|GtkHash|flathub|Calcular resúmenes de mensajes o sumas de comprobación||1.5|0
A|org.guerinoni.qTsConverter|qTsConverter|flathub|A simple tool to convert qt translation file (ts) to other format (xlsx / csv) and vice versa.||4.4.0|0
A|org.guitarix.Guitarix|guitarix|flathub|virtual versatile amplification for Jack/Linux||0.47|0
A|org.gustavoperedo.FontDownloader|Descargador de Tipografías|flathub|Install fonts from online sources||8.0.0|0
A|org.gweatherrouting.gweatherrouting|gweatherrouting|flathub|stable|||0
A|org.hdfgroup.HDFCompass|HDFCompass|flathub|Browse and plot HDF files||0.6.0|0
A|org.hdfgroup.HDFView|HDFView|flathub|Browse and edit HDF files||3.3.2|0
A|org.hedgewars.Hedgewars|Hedgewars|flathub|Funny turn-based artillery game, featuring fighting Hedgehogs!||1.0.3|0
A|org.hikounomizu.HikouNoMizu|Hikou no mizu|flathub|Platform-based, anime-styled fighting game||1.1|0
A|org.hlwd.sonofman|Sonofman|flathub|Offline Bible multi languages for Terminal||3.5.0|0
A|org.hnefatafl.hnefatafl_client|Hnefatafl|flathub|Play the game||4.5.0|0
A|org.horizon_eda.HorizonEDA|Horizon EDA|flathub|A free EDA package||2.7.2|0
A|org.hydrogenmusic.Hydrogen|Hydrogen|flathub|The advanced drum machine||1.2.6|0
A|org.icculus.tennix|Tennix|flathub|Multiplayer Tennis Game||1.3.1|0
A|org.imitationpickles.barbie|Seahorse Adventures|flathub|Help barbie the seahorse float on bubbles to the moon||1.4|0
A|org.indii.mendingwall|Mending Wall|flathub|Try another desktop environment||0.3.8|0
A|org.inkscape.Inkscape|Inkscape|flathub|Editor de gráficos vectoriales||1.4.2|0
A|org.ioquake3.ioquake3|ioquake3|flathub|Free and open-source Quake 3 based engine||1.36_GIT|0
A|org.jabref.jabref|JabRef|flathub|Graphical Java application for managing BibTeX and biblatex (.bib) databases||5.15|0
A|org.jacktrip.JackTrip|JackTrip|flathub|Connect and play with other musicians||2.4.1|0
A|org.jamovi.jamovi|jamovi|flathub|Real-time statistical spreadsheet||2.7.2|0
A|org.jaspstats.JASP|JASP|flathub|Classical and Bayesian Statistics||0.95.4|0
A|org.jdownloader.JDownloader|JDownloader|flathub|Descargar herramienta de gestión||2.0|0
A|org.jeffvli.feishin|feishin|flathub|stable|||0
A|org.jellyfin.JellyfinDesktop|JellyfinDesktop|flathub|stable|||0
A|org.jellyfin.JellyfinServer|Jellyfin Server|flathub|Media Streaming System||10.11.5|0
A|org.jflap.JFLAP|JFLAP|flathub|Formal languages testing||7.1|0
A|org.jitsi.jitsi-meet|Jitsi Meet|flathub|Jitsi Meet - Secure, Simple and Scalable Video Conferences||2025.10.0|0
A|org.jjazzlab.JJazzLab|JJazzLab|flathub|Generate backing tracks for any song||5.0.1|0
A|org.jousse.vincent.Pomodorolm|pomodorolm|flathub|A simple, good looking and configurable pomodoro tracker with tray icon.||0.7.0|0
A|org.jreleaser.cli|jreleaser|flathub|Release projects quickly and easily with JReleaser||1.21.0|0
A|org.karapulse.Karapulse|Karapulse|flathub|Karaoke machine||0.6.5|0
A|org.kartkrew.RingRacers|Dr. Robotnik's Ring Racers|flathub|Racing at the Next Level||2.4|0
A|org.kde.CrowTranslate|Crow Translate|flathub|Aplicación que le permite traducir y leer textos usando Mozhi||3.1.0|0
A|org.kde.SymbolEditor|SymbolEditor|flathub|Un editor de símbolos de punto de cruz||2.1.0|0
A|org.kde.akregator|Akregator|flathub|Manténgase al día con sus fuentes de noticias||6.6.0|0
A|org.kde.alligator|Alligator|flathub|Lector de fuentes RSS||25.12.0|0
A|org.kde.amarok|Amarok|flathub|Redescubra su música||3.3.1|0
A|org.kde.angelfish|Angelfish|flathub|Navegador web para dispositivos móviles||25.12.0|0
A|org.kde.arianna|Arianna|flathub|Lector de eBook||25.12.0|0
A|org.kde.ark|Ark|flathub|Herramienta de archivado||25.12.0|0
A|org.kde.artikulate|Artikulate|flathub|Entrenador de pronunciación Artikulate||25.12.0|0
A|org.kde.atlantik|Atlantik|flathub|Juegos de tablero semejantes al Monopoly®||0.5.1|0
A|org.kde.audiotube|AudioTube|flathub|Aplicación de música de YouTube||25.08.3|0
A|org.kde.blinken|Blinken|flathub|Juego para la mejora de la memoria||25.12.0|0
A|org.kde.bomber|Bomber|flathub|Juego recreativo de bombas||25.12.0|0
A|org.kde.bovo|Bovo|flathub|Juego de mesa «Cinco en línea»||25.12.0|0
A|org.kde.calindori|calindori|flathub|stable|||0
A|org.kde.calligra|Calligra|flathub|Solución ofimática todo en uno||25.12.0|0
A|org.kde.cantor|Cantor|flathub|Interfaz para software matemático||25.12.0|0
A|org.kde.digikam|digiKam|flathub|Programa de gestión de fotos||8.8.0|0
A|org.kde.dolphin|Dolphin|flathub|Gestión de archivos||25.12.0|0
A|org.kde.dragonplayer|Dragon Player|flathub|Reproduzca archivos y transmisiones de vídeo||25.12.0|0
A|org.kde.elisa|Elisa|flathub|Reproduzca música en local y escuche radios en línea||25.12.0|0
A|org.kde.falkon|Falkon|flathub|Navegador web||25.12.0|0
A|org.kde.filelight|Filelight|flathub|Mostrar el uso del disco y borrar archivos no usados||25.12.0|0
A|org.kde.francis|Francis|flathub|Seguimiento de su tiempo||25.12.0|0
A|org.kde.gcompris|GCompris|flathub|Juego educativo para niños||25.1.1|0
A|org.kde.ghostwriter|ghostwriter|flathub|Editor de texto sin distracciones para Markdown||25.12.0|0
A|org.kde.glaxnimate|glaxnimate|flathub|stable|||0
A|org.kde.granatier|Granatier|flathub|Clon de Bomberman||1.4.25120|0
A|org.kde.gwenview|Gwenview|flathub|Visor de imágenes||25.12.0|0
A|org.kde.hana|Hana|flathub|Generador de miniaturas de vídeo||1.0.0|0
A|org.kde.haruna|Haruna|flathub|Reproductor multimedia||1.7.0|0
A|org.kde.iconexplorer|Explorador de iconos|flathub|Visor de iconos para diseñadores y desarrolladores||6.5.4|0
A|org.kde.index|Index|flathub|Administre sus archivos||4.0.1|0
A|org.kde.isoimagewriter|ISO Image Writer|flathub|Escribir una imagen ISO en un disco USB||25.12.0|0
A|org.kde.itinerary|KDE Itinerary|flathub|Asistente digital para viajes||25.12.0|0
A|org.kde.juk|JuK|flathub|Music Player||25.12.0|0
A|org.kde.kaffeine|Kaffeine|flathub|Reproductor multimedia||2.0.18|0
A|org.kde.kalgebra|KAlgebra|flathub|Calculadora gráfica||25.12.0|0
A|org.kde.kalk|Calculadora|flathub|Una calculadora con numerosas funciones||25.12.0|0
A|org.kde.kalm|Kalm|flathub|Técnicas de respiración||25.12.0|0
A|org.kde.kalzium|Kalzium|flathub|Tabla periódica de los elementos||25.12.0|0
A|org.kde.kamoso|Kamoso|flathub|Use su webcam para capturar imágenes y hacer vídeos||25.12.0|0
A|org.kde.kanagram|Kanagram|flathub|Juego de ordenación de letras||25.12.0|0
A|org.kde.kapman|Kapman|flathub|Clon de Pac-Man||25.12.0|0
A|org.kde.kasts|Kasts|flathub|Aplicación de pódcast||25.12.0|0
A|org.kde.kate|Kate|flathub|Editor de texto avanzado||25.12.0|0
A|org.kde.katomic|KAtomic|flathub|Juego de lógica similar al Sokoban||25.12.0|0
A|org.kde.kbibtex|KBibTeX|flathub|Editor de BibTeX creado por KDE para editar las bibliografías usadas con LaTeX||0.10.0|0
A|org.kde.kblackbox|KBlackbox|flathub|Juego de lógica Blackbox||25.12.0|0
A|org.kde.kblocks|KBlock|flathub|Juego de caída de bloques||25.12.0|0
A|org.kde.kbounce|KBounce|flathub|KBounce es un juego recreativo para un único jugador semejante a un rompecabezas||25.12.0|0
A|org.kde.kbreakout|KBreakOut|flathub|KBreakOut es un juego semejante a Breakout creado por KDE||25.12.0|0
A|org.kde.kbruch|KBruch|flathub|Ejercitar fracciones||25.12.0|0
A|org.kde.kcachegrind|KCachegrind|flathub|Interfaz de analizador de rendimiento||25.12.0|0
A|org.kde.kcalc|KCalc|flathub|Calculadora científica||25.12.0|0
A|org.kde.kcharselect|KCharSelect|flathub|Selector de caracteres||25.12.0|0
A|org.kde.kclock|Reloj|flathub|Marque la hora y defina alarmas||25.12.0|0
A|org.kde.kcolorchooser|KColorChooser|flathub|Selector de colores y editor de paletas||25.12.0|0
A|org.kde.kdenlive|Kdenlive|flathub|Editor de video||25.12.0|0
A|org.kde.kdevelop|KDevelop|flathub|Entorno de desarrollo integrado para C/C++ y otros lenguajes de programación con múltiples funcionalidades y que se puede extender con complementos.||6.4.251200|0
A|org.kde.kdf|KDiskFree|flathub|Visor de uso del disco||25.12.0|0
A|org.kde.kdiamond|KDiamond|flathub|KDiamond es un juego de tres en raya creado por KDE||25.12.0|0
A|org.kde.kdiff3|KDiff3|flathub|Una herramienta para comparar y fusionar archivos y carpetas||1.12.3|0
A|org.kde.keysmith|Keysmith|flathub|Generador de códigos de dos factores para Plasma Mobile y para el escritorio||25.12.0|0
A|org.kde.kfind|KFind|flathub|Buscar archivos o carpetas||25.12.0|0
A|org.kde.kfourinline|KFourInLine|flathub|KFourInLine es un juego de cuatro en raya creado por KDE||25.12.0|0
A|org.kde.kgeography|KGeography|flathub|Herramienta de aprendizaje de geografía||25.12.0|0
A|org.kde.kgeotag|KGeoTag|flathub|Programa para geoetiquetado de fotos||1.8.0|0
A|org.kde.kget|KGet|flathub|Gestor de descargas||25.12.0|0
A|org.kde.kgoldrunner|KGoldrunner|flathub|Recoge oro, esquiva enemigos y resuelve rompecabezas||25.12.0|0
A|org.kde.kgraphviewer|KGraphViewer|flathub|Un visor de grafos DOT de Graphviz||2.5.0|0
A|org.kde.khangman|KHangMan|flathub|Juego del ahorcado||25.12.0|0
A|org.kde.kid3|Kid3|flathub|Edición de metadatos de archivos de sonido||3.9.7|0
A|org.kde.kig|Kig|flathub|Geometría interactiva||25.12.0|0
A|org.kde.kigo|Kigo|flathub|Juego de tablero Go||0.6.25120|0
A|org.kde.kile|Kile|flathub|Editor TeX/LaTeX||3.0b4|0
A|org.kde.killbots|Killbots|flathub|Sé más astuto que los robots asesinos para ganar||25.12.0|0
A|org.kde.kimagemapeditor|KImageMapEditor|flathub|Editor de mapas de imágenes en HTML||25.12.0|0
A|org.kde.kiriki|Kiriki|flathub|Juego de dados similar al Yahtzee||25.12.0|0
A|org.kde.kiten|Kiten|flathub|Herramienta de estudio y de referencia del japonés||25.12.0|0
A|org.kde.kjumpingcube|KJumpingCube|flathub|Juego de captura de territorio||2.1.25120|0
A|org.kde.kleopatra|Kleopatra|flathub|Gestor de certificados y aplicación de criptografía||4.0.0.251200|0
A|org.kde.klettres|KLettres|flathub|Aprende el alfabeto||25.12.0|0
A|org.kde.klevernotes|KleverNotes|flathub|Escriba y gestione sus notas||1.2.5|0
A|org.kde.klickety|Klickety|flathub|Adaptación del juego «clickomania».||2.1.25120|0
A|org.kde.klines|Líneas de color|flathub|Juego de táctica||1.6.25120|0
A|org.kde.kmahjongg|KMahjongg|flathub|Solitario Mahjong||0.9.25120|0
A|org.kde.kmines|KMines|flathub|Juego similar al Buscaminas||4.0.25120|0
A|org.kde.kmplot|KmPlot|flathub|Trazador de funciones matemáticas||1.3.25120|0
A|org.kde.kmymoney|KMyMoney|flathub|Gestor de finanzas personales basado en el sistema de partida doble||5.2.1|0
A|org.kde.knavalbattle|Batalla naval|flathub|Juego de batalla naval||2.1.25120|0
A|org.kde.knetwalk|KNetWalk|flathub|KNetWalk es un juego para administradores de sistemas||3.3.25120|0
A|org.kde.knights|KNights|flathub|Juego de ajedrez||2.6.25120|0
A|org.kde.koko|Fotos|flathub|Galería de imágenes||25.12.0|0
A|org.kde.kolf|Kolf|flathub|Minigolf||25.12.0|0
A|org.kde.kollision|Kollision|flathub|Juego de bolas informal||0.3.25120|0
A|org.kde.kolourpaint|KolourPaint|flathub|Programa de dibujo||25.12.0|0
A|org.kde.kommit|Kommit|flathub|Interfaz de cliente de Git||1.6.0|0
A|org.kde.komodo|KomoDo|flathub|Trabajar con listas de tareas pendientes||1.5.0|0
A|org.kde.kompare|Kompare|flathub|Interfaz para diff/patch||4.2.25120|0
A|org.kde.kongress|Kongress|flathub|Complemento de conferencias||25.12.0|0
A|org.kde.konquest|Konquest|flathub|Juego de estrategia galáctica||2.4.25120|0
A|org.kde.konsole|Konsole|flathub|Usar la interfaz de la línea de órdenes||25.12.0|0
A|org.kde.kontact|Kontact|flathub|Gestiona todos sus correos, calendarios, contactos y más en una única ventana||6.6.0|0
A|org.kde.kontrast|Kontrast|flathub|Comprobar el contraste de colores||25.12.0|0
A|org.kde.konversation|Konversation|flathub|Cliente de IRC||1.10.25120|0
A|org.kde.kpat|KPatience|flathub|Juego de cartas de tipo solitario||25.12.0|0
A|org.kde.kphotoalbum|KPhotoAlbum|flathub|Software de gestión de imágenes para KDE||6.1.0|0
A|org.kde.krdc|KRDC|flathub|Conectar con RDP o VNC a otro equipo||25.12.0|0
A|org.kde.krename|Krename|flathub|Un potente cambiador de nombres de archivos por lotes||5.0.2|0
A|org.kde.kreversi|KReversi|flathub|Juego de mesa Reversi||2.1.25120|0
A|org.kde.krita|Krita|flathub|Pintura digital, libertad creativa||5.2.14|0
A|org.kde.kronometer|Kronometer|flathub|Cronómetro||2.3.0|0
A|org.kde.kruler|KRuler|flathub|Regla para la pantalla||25.12.0|0
A|org.kde.kshisen|KShisen|flathub|Juego de fichas similar al Shisen-Sho Mahjongg||1.11.25120|0
A|org.kde.ksirk|KsirK|flathub|Juego de estrategia de dominación del mundo||25.12.0|0
A|org.kde.ksnakeduel|KSnakeDuel|flathub|Juego similar a Tron||2.1.25120|0
A|org.kde.ksquares|KSquares|flathub|Conecte los puntos para crear cuadrados||0.6.25120|0
A|org.kde.kst|kst|flathub|Interactive Data Visualization and Analysis||2.0.81|0
A|org.kde.kstars|KStars|flathub|Planetario para el escritorio||3.8.0|0
A|org.kde.ksudoku|KSudoku|flathub|Completar un rompecabezas numérico con los números del uno al nueve||1.4.25120|0
A|org.kde.kteatime|KTeaTime|flathub|Calentador de té||25.12.0|0
A|org.kde.ktimetracker|KTimeTracker|flathub|Seguimiento del tiempo personal||5.0.1|0
A|org.kde.ktorrent|KTorrent|flathub|Cliente de BitTorrent||25.12.0|0
A|org.kde.ktouch|KTouch|flathub|Tutor de mecanografía al tacto||25.12.0|0
A|org.kde.ktrip|KTrip|flathub|Navegador de transporte público||25.12.0|0
A|org.kde.ktuberling|KTuberling|flathub|Un sencillo juego de construcción apropiado tanto para niños como para adultos||25.12.0|0
A|org.kde.kturtle|KTurtle|flathub|Entorno de programación educativo||25.12.0|0
A|org.kde.kubrick|Kubrick|flathub|Juego 3D basado en el cubo de Rubik||1.1.25120|0
A|org.kde.kuiviewer|KUIViewer|flathub|Visor de archivos de interfaz de usuario de Qt Designer||25.12.0|0
A|org.kde.kwalletmanager|KWalletManager|flathub|Almacenamiento y gestión de contraseñas||25.12.0|0
A|org.kde.kwalletmanager5|KWalletManager|flathub|Herramienta de gestión de carteras||24.08.0|0
A|org.kde.kwave|Kwave|flathub|Editor de sonido||25.12.0|0
A|org.kde.kweather|Meteorología|flathub|Ver predicciones meteorológicas en tiempo real||25.12.0|0
A|org.kde.kwordquiz|WordQuiz|flathub|Entrenador de tarjetas||25.12.0|0
A|org.kde.kwrite|KWrite|flathub|Editor de texto||25.12.0|0
A|org.kde.kxstitch|KXStitch|flathub|Un creador de patrones de punto de cruz||2.2.0|0
A|org.kde.labplot|LabPlot|flathub|Visualizar y analizar datos||2.12.1|0
A|org.kde.lokalize|Lokalize|flathub|Sistema de traducción asistido por computador||25.12.0|0
A|org.kde.lskat|LSkat|flathub|Juego de cartas alemán Skat para dos jugadores||1.50.25120|0
A|org.kde.marble|Marble|flathub|Globo virtual||25.12.0|0
A|org.kde.marknote|Marknote|flathub|Escriba sus pensamientos||1.3.0|0
A|org.kde.massif-visualizer|Massif-Visualizer|flathub|Un visor para archivos de datos Massif de Valgrind||0.8.25120|0
A|org.kde.merkuro|merkuro|flathub|stable|||0
A|org.kde.minuet|Minuet|flathub|Software de aprendizaje musical||0.4.0.25120|0
A|org.kde.neochat|NeoChat|flathub|Charle en Matrix||25.12.0|0
A|org.kde.okteta|Okteta|flathub|Editor hexadecimal||0.26.24|0
A|org.kde.okular.kirigami|Okular Mobile|flathub|Visor de documentos||25.12.0|0
A|org.kde.okular|Okular|flathub|Ver y anotar documentos||25.12.0|0
A|org.kde.optiimage|OptiImage|flathub|Optimizador de imágenes para reducir su tamaño||1.0.0|0
A|org.kde.palapeli|Palapeli|flathub|Juego de rompecabezas||2.1.25120|0
A|org.kde.parley|Parley|flathub|Entrenador de vocabulario||25.12.0|0
A|org.kde.peruse|Peruse|flathub|Lector de cómics||1.80|0
A|org.kde.picmi|Picmi|flathub|Juego de rompecabezas basado en lógica numérica||2.0.25120|0
A|org.kde.pix|Pix|flathub|Galería de imágenes||4.0.1|0
A|org.kde.plasmatube|PlasmaTube|flathub|Ver vídeos de YouTube||25.12.0|0
A|org.kde.qmlkonsole|QMLKonsole|flathub|Aplicación de terminal móvil||25.12.0|0
A|org.kde.qrca|Escáner de códigos de barras|flathub|Escanear y crear códigos QR||25.12.0|0
A|org.kde.rocs|Rocs|flathub|Teoría de grafos de Rocs||25.12.0|0
A|org.kde.ruqola|Ruqola|flathub|Cliente para Rocket.Chat||2.5.2|0
A|org.kde.skanlite|Skanlite|flathub|Aplicación para escanear imágenes||25.12.0|0
A|org.kde.skanpage|Skanpage|flathub|Escanear documentos multipágina e imágenes||25.12.0|0
A|org.kde.skrooge|Skrooge|flathub|Contabilidad de registro único para uso doméstico||25.4.0|0
A|org.kde.subtitlecomposer|Subtitle Composer|flathub|Editor de subtítulos de vídeo que permite operaciones de edición básicas y avanzadas||0.8.2|0
A|org.kde.tellico|Tellico|flathub|Gestor de colecciones||4.1.4|0
A|org.kde.telly-skout|Telly Skout|flathub|Una guía de TV convergente de Kirigami||25.12.0|0
A|org.kde.tokodon|Tokodon|flathub|Explorar el Fediverso||25.12.0|0
A|org.kde.umbrello|Umbrello|flathub|Modelador UML||23.08.4|0
A|org.kde.vvave|Vvave|flathub|Reproducir su colección de música||4.0.1|0
A|org.kde.yakuake|Yakuake|flathub|Terminal desplegable||25.12.0|0
A|org.keepassxc.KeePassXC|KeePassXC|flathub|Secure and Full-featured Password Manager||2.7.11|0
A|org.kekikakademi.eFatura|eFatura|flathub|E-Invoice Usage Inquiry from Tax or TR Identity Number||1.1.1|0
A|org.keystore_explorer.KeyStoreExplorer|KeyStore Explorer|flathub|Multipurpose keystore and certificate tool||5.6.0|0
A|org.kicad.KiCad|KiCad|flathub|Una suite EDA para el diseño de esquemas y placas de circuitos||9.0.6|0
A|org.kiwix.desktop|Kiwix|flathub|View offline content||2.4.1|0
A|org.kryogenix.Pick|Pick|flathub|A colour picker||1.60.178|0
A|org.kryogenix.hushboard|hushboard|flathub|Mute your mic while you’re typing||1.60.41|0
A|org.kryogenix.utm_no|utm_no|flathub|Remove tracking parameters from copied URLs||1.60.32|0
A|org.ksnip.ksnip|ksnip|flathub|Cross-Platform Screenshot tool with annotation features||1.10.1|0
A|org.lamport.tla.toolbox|Herramientas de TLA+|flathub|TLA+ Toolbox es un entorno de desarrollo integrado para las herramientas TLA+||1.8.0|0
A|org.laptop.TurtleArtActivity|TurtleBlocks|flathub|A Logo-inspired turtle that draws colorful pictures with snap-together visual programming blocks||220|0
A|org.learningequality.Kolibri|Kolibri|flathub|Offline learning platform||3.8|0
A|org.leocad.LeoCAD|LeoCAD|flathub|Design virtual models you can build with LEGO bricks||25.09|0
A|org.librecad.librecad|LibreCAD|flathub|2D Computer Aided Design (CAD)||2.2.1.2|0
A|org.librehunt.Organizer|Organizer|flathub|A utility to organize your files into neat categories||0.201|0
A|org.libreoffice.LibreOffice|LibreOffice|flathub|The LibreOffice productivity suite||25.8.4.2|0
A|org.librepcb.LibrePCB|LibrePCB|flathub|Design Schematics and PCBs||1.3.0|0
A|org.libretrainsim.Libre-TrainSim|Libre TrainSim|flathub|Free Train Simulator for everyone||Alpha v0.8|0
A|org.libretro.RetroArch|RetroArch|flathub|Frontend for emulators, game engines and media players||1.22.2|0
A|org.libsdl.Maelstrom|Maelstrom|flathub|High Quality Asteroids Clone||3.0.7|0
A|org.libvips.nip4|nip4|flathub|Image processing spreadsheet||9.0.14|0
A|org.libvips.vipsdisp|Vipsdisp|flathub|Image viewer||4.1.3|0
A|org.linuxshowplayer.LinuxShowPlayer|Linux Show Player|flathub|Cue player designed for stage productions||0.6.5|0
A|org.localsend.localsend_app|LocalSend|flathub|Share files to nearby devices||1.17.0|0
A|org.love2d.love2d|LÖVE|flathub|LÖVE is an awesome 2D game framework for Lua.||11.5|0
A|org.luanti.luanti|Luanti|flathub|Block-based multiplayer game platform||5.14.0|0
A|org.lvnauth.LVNAuth|LVNAuth|flathub|Create and play visual novels||0.7|0
A|org.lyx.LyX|LyX|flathub|Document Processor||2.4.4|0
A|org.mamedev.MAME|MAME|flathub|MAME is a multi-purpose emulation framework.||0.283|0
A|org.manasource.Mana|The Mana Client|flathub|A 2D MMORPG client||0.7.0|0
A|org.mapeditor.Tiled|Tiled|flathub|General purpose map editor||1.11.2|0
A|org.mattdm.icebreaker|IceBreaker|flathub|An addictive action-puzzle game involving bouncing penguins||2.2.1|0
A|org.mavlink.qgroundcontrol|QGroundControl|flathub|UAS ground control station||v4.4.4|0
A|org.megaglest.MegaGlest|MegaGlest|flathub|Real time strategy game (RTS)||3.13.0|0
A|org.megamek.MegaMek|MegaMek|flathub|Fight using giant robots, tanks, and/or infantry on a hex-based map.||0.49.11|0
A|org.mersenne.mprime|mprime|flathub|Free Mersenne Prime Search Software||30.19+build.20|0
A|org.meshtastic.meshtasticd|Meshtastic|flathub|Decentralized mesh communication||2.7.16|0
A|org.metal3d.scoreboard|Scoreboard|flathub|A simple scoreboard to count points for any game||1.1.0-1|0
A|org.metamuffin.hurrycurry.client|Hurry Curry!|flathub|Multiplayer co-op coooking game||3.0.1|0
A|org.mfek.MFEKglif|MFEKglif|flathub|Glyph editor for the Modular Font Editor K project||v2.0.1-revision-1|0
A|org.milkytracker.MilkyTracker|MilkyTracker|flathub|Fast Tracker II inspired music tracker||1.05.01|0
A|org.mintguide.WebAppReader|WebAppReader|flathub|Downloading and viewing websites offline||1.3.7|0
A|org.mintguide.ssh-host-editor|SSH Host Editor|flathub|Edit SSH hosts and aliases||1.0.0|0
A|org.mitmproxy.mitmproxy|mitmproxy|flathub|Interactive HTTPS proxy||12.2.0|0
A|org.mixxx.Mixxx|Mixxx|flathub|Perform live DJ mixes||2.5.2|0
A|org.mmass.mMass|mMass|flathub|Open Source Mass Spectrometry Tool||5.5.0|0
A|org.moneymanagerex.MMEX|MMEX finanzas personales y manejo de dinero|flathub|Organizar las finanzas y realizar un seguimiento del flujo de caja||1.9.1|0
A|org.mosh.mosh|Mosh|flathub|The Mobile Shell||1.4.0|0
A|org.mozilla.Thunderbird|Thunderbird|flathub|Thunderbird is a free and open source email, newsfeed, chat, and calendaring client||140.5.0esr|0
A|org.mozilla.firefox.BaseApp|firefox base de aplicación|flathub|22.08|||0
A|org.mozilla.firefox|Firefox|flathub|Fast, Private & Safe Web Browser||146.0.1|0
A|org.mozilla.vpn|Mozilla VPN|flathub|Una VPN rápida, segura y fácil de usar. Hecha por los creadores de Firefox.||2.32.0|0
A|org.msweet.htmldoc|HTMLDOC|flathub|HTML Conversion Software||1.9.21|0
A|org.mume.MMapper|MMapper|flathub|MUME Mapper||2050361|0
A|org.munadi.Munadi|Munadi|flathub|Simple Athan App||25.11|0
A|org.musescore.MuseScore|MuseScore|flathub|Create, play and print beautiful sheet music||4.6.3|0
A|org.musicbrainz.Picard|MusicBrainz Picard|flathub|Etiquetador de música MusicBrainz||2.13.3|0
A|org.muttum.muttum|muttum|flathub|Guess a word in few attempts||25.11.1|0
A|org.mypaint.MyPaint|MyPaint|flathub|Painting program for digital artists||2.0.1|0
A|org.naev.Naev|Naev|flathub|2D action/rpg space trading combat game||0.12.6|0
A|org.netsurf_browser.NetSurf|NetSurf|flathub|small web browser with CSS support||3.11|0
A|org.neverball.Neverball|Neverball|flathub|Deftly Guide a Rolling Ball through Many Slick 3D Levels||1.6.0|0
A|org.nickvision.cavalier|Cavalier|flathub|Visualice el audio con CAVA||2024.1.0|0
A|org.nickvision.money|Denaro|flathub|Administre sus finanzas personales||2024.2.0|0
A|org.nickvision.tagger|Tagger|flathub|Etiquete su música||2024.6.0|0
A|org.nickvision.tubeconverter|Parabolic|flathub|Download web video and audio||2025.11.1|0
A|org.nicotine_plus.Nicotine|Nicotine+|flathub|Browse the Soulseek network||3.3.10|0
A|org.nmap.Zenmap|Zenmap|flathub|A cross-platform GUI for the Nmap Security Scanner||7.94|0
A|org.nomacs.ImageLounge|nomacs - Image Lounge|flathub|nomacs is a free, open source image viewer||3.21|0
